ANNO;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;Cod_qualifica;Desc_qualifica;GENERE;Età_MEDIA
2020;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;4AR;Titolare di assegno di ricerca;F;33,6
2020;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;4AR;Titolare di assegno di ricerca;M;31,8
2020;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;1PO;Prof. I fascia (ordinario);F;59,2
2020;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;1PO;Prof. I fascia (ordinario);M;58,4
2020;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;2PA;Prof. II fascia (associato);F;50,8
2020;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;2PA;Prof. II fascia (associato);M;51,2
2020;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;37,6
2020;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;41,5
2020;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37,8
2020;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;39,8
2020;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;3RU;Ricercatore a tempo indeterminato;F;51,5
2020;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;3RU;Ricercatore a tempo indeterminato;M;50,8
2020;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;4AR;Titolare di assegno di ricerca;F;34,4
2020;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;4AR;Titolare di assegno di ricerca;M;32,9
2020;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;1PO;Prof. I fascia (ordinario);F;56,7
2020;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;1PO;Prof. I fascia (ordinario);M;57,5
2020;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;2PA;Prof. II fascia (associato);M;51,2
2020;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;2PA;Prof. II fascia (associato);F;50,9
2020;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;38,4
2020;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;40,4
2020;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;37,8
2020;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;36,5
2020;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;3RU;Ricercatore a tempo indeterminato;F;50,9
2020;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;3RU;Ricercatore a tempo indeterminato;M;51,7
2020;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;4AR;Titolare di assegno di ricerca;F;34,1
2020;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;4AR;Titolare di assegno di ricerca;M;32,8
2020;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;1PO;Prof. I fascia (ordinario);M;58,8
2020;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;1PO;Prof. I fascia (ordinario);F;58,7
2020;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;2PA;Prof. II fascia (associato);M;52,0
2020;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;2PA;Prof. II fascia (associato);F;52,4
2020;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;36,6
2020;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37,7
2020;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;39,2
2020;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;40,0
2020;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;3RU;Ricercatore a tempo indeterminato;F;52,7
2020;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;3RU;Ricercatore a tempo indeterminato;M;55,0
2020;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;4AR;Titolare di assegno di ricerca;M;32,7
2020;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;4AR;Titolare di assegno di ricerca;F;33,0
2020;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;1PO;Prof. I fascia (ordinario);M;60,1
2020;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;2PA;Prof. II fascia (associato);M;44,4
2020;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;2PA;Prof. II fascia (associato);F;41,5
2020;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;42,5
2020;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;38,7
2020;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;39,3
2020;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;40,0
2020;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;4AR;Titolare di assegno di ricerca;F;32,4
2020;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;4AR;Titolare di assegno di ricerca;M;32,7
2020;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;1PO;Prof. I fascia (ordinario);M;54,6
2020;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;1PO;Prof. I fascia (ordinario);F;54,9
2020;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;2PA;Prof. II fascia (associato);M;48,4
2020;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;2PA;Prof. II fascia (associato);F;49,4
2020;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;3RTD;Ricercatore a tempo determinato L. 230/2005;F;46,0
2020;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;39,4
2020;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;39,7
2020;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;43,8
2020;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;40,7
2020;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;3RU;Ricercatore a tempo indeterminato;F;49,0
2020;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;3RU;Ricercatore a tempo indeterminato;M;48,8
2020;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;4AR;Titolare di assegno di ricerca;M;34,9
2020;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;4AR;Titolare di assegno di ricerca;F;36,0
2020;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;1PO;Prof. I fascia (ordinario);F;57,1
2020;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;1PO;Prof. I fascia (ordinario);M;57,1
2020;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;2PA;Prof. II fascia (associato);F;50,4
2020;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;2PA;Prof. II fascia (associato);M;50,1
2020;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;39,1
2020;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37,8
2020;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;40,5
2020;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;39,5
2020;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;3RU;Ricercatore a tempo indeterminato;F;54,1
2020;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;3RU;Ricercatore a tempo indeterminato;M;55,6
2020;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;4AR;Titolare di assegno di ricerca;F;33,4
2020;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;4AR;Titolare di assegno di ricerca;M;32,4
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;1PO;Prof. I fascia (ordinario);F;58,6
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;1PO;Prof. I fascia (ordinario);M;58,0
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;2PA;Prof. II fascia (associato);F;50,5
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;2PA;Prof. II fascia (associato);M;51,2
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;37,8
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;39,2
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41,7
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;40,2
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;3RU;Ricercatore a tempo indeterminato;F;51,7
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;3RU;Ricercatore a tempo indeterminato;M;53,1
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;4AR;Titolare di assegno di ricerca;M;32,2
2020;02301;Verona - Università degli studi;Veneto;NORD-EST;4AR;Titolare di assegno di ricerca;F;33,4
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;1PO;Prof. I fascia (ordinario);F;59,0
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;1PO;Prof. I fascia (ordinario);M;57,6
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;2PA;Prof. II fascia (associato);F;51,0
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;2PA;Prof. II fascia (associato);M;51,4
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;40,9
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;40,4
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;40,9
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41,4
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;3RU;Ricercatore a tempo indeterminato;M;54,2
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;3RU;Ricercatore a tempo indeterminato;F;52,4
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;4AR;Titolare di assegno di ricerca;F;35,8
2020;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;4AR;Titolare di assegno di ricerca;M;34,3
2020;02702;Venezia - Università IUAV;Veneto;NORD-EST;1PO;Prof. I fascia (ordinario);F;58,6
2020;02702;Venezia - Università IUAV;Veneto;NORD-EST;1PO;Prof. I fascia (ordinario);M;60,5
2020;02702;Venezia - Università IUAV;Veneto;NORD-EST;2PA;Prof. II fascia (associato);F;53,9
2020;02702;Venezia - Università IUAV;Veneto;NORD-EST;2PA;Prof. II fascia (associato);M;53,8
2020;02702;Venezia - Università IUAV;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;46,0
2020;02702;Venezia - Università IUAV;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;44,2
2020;02702;Venezia - Università IUAV;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;40,3
2020;02702;Venezia - Università IUAV;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;37,0
2020;02702;Venezia - Università IUAV;Veneto;NORD-EST;3RU;Ricercatore a tempo indeterminato;M;61,4
2020;02702;Venezia - Università IUAV;Veneto;NORD-EST;3RU;Ricercatore a tempo indeterminato;F;60,3
2020;02702;Venezia - Università IUAV;Veneto;NORD-EST;4AR;Titolare di assegno di ricerca;F;34,1
2020;02702;Venezia - Università IUAV;Veneto;NORD-EST;4AR;Titolare di assegno di ricerca;M;32,8
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;1PO;Prof. I fascia (ordinario);F;57,7
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;1PO;Prof. I fascia (ordinario);M;58,3
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;2PA;Prof. II fascia (associato);F;51,5
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;2PA;Prof. II fascia (associato);M;51,1
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37,1
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;39,5
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;40,0
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;39,3
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;3RU;Ricercatore a tempo indeterminato;F;52,5
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;3RU;Ricercatore a tempo indeterminato;M;52,7
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;4AR;Titolare di assegno di ricerca;F;33,0
2020;02801;Padova - Università degli studi;Veneto;NORD-EST;4AR;Titolare di assegno di ricerca;M;32,1
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;1PO;Prof. I fascia (ordinario);F;58,6
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;1PO;Prof. I fascia (ordinario);M;60,6
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;2PA;Prof. II fascia (associato);M;53,6
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;2PA;Prof. II fascia (associato);F;54,3
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;41,0
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41,1
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;41,0
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37,0
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;3RU;Ricercatore a tempo indeterminato;F;53,8
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;3RU;Ricercatore a tempo indeterminato;M;54,5
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;4AR;Titolare di assegno di ricerca;F;34,3
2020;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;4AR;Titolare di assegno di ricerca;M;34,6
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;1PO;Prof. I fascia (ordinario);F;61,3
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;1PO;Prof. I fascia (ordinario);M;59,4
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;2PA;Prof. II fascia (associato);F;53,5
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;2PA;Prof. II fascia (associato);M;54,3
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;39,4
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;36,6
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;42,4
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;41,2
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;3RU;Ricercatore a tempo indeterminato;F;55,6
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;3RU;Ricercatore a tempo indeterminato;M;56,5
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;4AR;Titolare di assegno di ricerca;F;34,8
2020;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;4AR;Titolare di assegno di ricerca;M;34,4
2020;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;1PO;Prof. I fascia (ordinario);M;53,5
2020;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;1PO;Prof. I fascia (ordinario);F;58,2
2020;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;2PA;Prof. II fascia (associato);F;49,0
2020;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;2PA;Prof. II fascia (associato);M;45,4
2020;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;37,0
2020;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;34,8
2020;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;38,2
2020;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;3RU;Ricercatore a tempo indeterminato;F;51,0
2020;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;3RU;Ricercatore a tempo indeterminato;M;55,5
2020;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;4AR;Titolare di assegno di ricerca;F;34,4
2020;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;4AR;Titolare di assegno di ricerca;M;32,4
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;1PO;Prof. I fascia (ordinario);M;58,2
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;1PO;Prof. I fascia (ordinario);F;56,7
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;2PA;Prof. II fascia (associato);M;52,1
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;2PA;Prof. II fascia (associato);F;51,3
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;37,6
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37,8
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;40,8
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;40,9
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;3RU;Ricercatore a tempo indeterminato;F;54,3
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;3RU;Ricercatore a tempo indeterminato;M;55,6
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;4AR;Titolare di assegno di ricerca;F;33,6
2020;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;4AR;Titolare di assegno di ricerca;M;32,0
2020;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;1PO;Prof. I fascia (ordinario);F;60,2
2020;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;1PO;Prof. I fascia (ordinario);M;58,5
2020;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;2PA;Prof. II fascia (associato);M;52,0
